Pct_Delta,PCT_Change,M_P_A,M_P_B,M_P_C,M_P_D,M_P_E,M_P_F,TlncT_P_A,TlncT_P_B,TlncT_P_C,TlncT_P_D,TlncT_P_E,TlncT_P_F,CPT_P_A,CPT_P_B,CPT_P_C,CPT_P_D,CPT_P_E,CPT_P_F,MCPT_P_A,MCPT_P_B,MCPT_P_C,MCPT_P_D,MCPT_P_E,MCPT_P_F,nMCPT_P_A,nMCPT_P_B,nMCPT_P_C,nMCPT_P_D,nMCPT_P_E,nMCPT_P_F,nMTIncT_P_A,nMTIncT_P_B,nMTIncT_P_C,nMTIncT_P_D,nMTIncT_P_E,nMTIncT_P_F
0.200415369,96.3,4254708.442,1874768.982,493488.1395,60701.742,1201979.785,1891600.001,143020.2854,82689.66224,25179.54988,3701.731223,73000.08507,78509.93821,29.74898581,22.67235022,19.59876733,16.39820353,16.46545731,24.09376499,89.54823008,61.83948706,33.79834488,27.6071537,28.3949085,69.56348927,89.35342512,61.71430042,33.75728376,27.57503137,28.36041193,69.42193396,9523.324788,6075.638771,2923.743173,440.265987,8476.462102,5449.574487
0.200207469,96.4,4259126.623,1876715.782,494000.5883,60764.776,1203227.946,1893564.279,143069.624,82721.14375,25194.71183,3704.014471,73044.04231,78538.17541,29.769608,22.68725621,19.6073125,16.40511301,16.47263635,24.11011294,89.60941906,61.87949704,33.81307352,27.61876929,28.40728242,69.60841078,89.4145146,61.75425151,33.77200213,27.58663949,28.37277723,69.46679166,9526.700764,6078.01321,2925.503714,440.5377178,8481.566231,5451.710763
0.2,96.5,4263544.804,1878662.583,494513.037,60827.81,1204476.108,1895528.557,143118.9289,82752.60491,25209.86717,3706.29676,73087.9804,78566.39439,29.79022298,22.70215645,19.61585254,16.41201823,16.47981106,24.12645473,89.67058589,61.91949105,33.82779329,27.63037772,28.41964891,69.65331362,89.47558194,61.79418663,33.78671165,27.59824044,28.3851351,69.5116307,9530.074488,6080.38615,2927.263489,440.8093344,8486.668137,5453.845747
0.199792961,96.6,4267962.985,1880609.383,495025.4858,60890.844,1205724.27,1897492.836,143168.2001,82784.04574,25225.01592,3708.57809,73131.89937,78594.59518,29.81083077,22.71705093,19.62438744,16.4189192,16.48698147,24.14279037,89.73173058,61.95946911,33.84250423,27.64197899,28.43200797,69.69819779,89.53662719,61.83410583,33.80141233,27.60983425,28.39748554,69.5564511,9533.445963,6082.757592,2929.022497,441.080837,8491.767823,5455.97944
0.19958635,96.7,4272381.166,1882556.184,495537.9345,60953.878,1206972.432,1899457.114,143217.4378,82815.46629,25240.15809,3710.858462,73175.79925,78622.77781,29.83143137,22.73193968,19.63291723,16.42581592,16.49414757,24.15911987,89.79285319,61.99943124,33.85720634,27.65357313,28.44435961,69.74306334,89.59765037,61.87400911,33.81610418,27.62142092,28.40982857,69.6012529,9536.815193,6085.12754,2930.780742,441.3522257,8496.865292,5458.111844
0.199380165,96.8,4276799.347,1884502.985,496050.3832,61016.912,1208220.593,1901421.392,143266.6419,82846.86659,25255.29367,3713.137878,73219.68007,78650.9423,29.85202479,22.74682269,19.64144189,16.4327084,16.50130938,24.17544325,89.85395373,62.03937746,33.87189964,27.66516014,28.45670385,69.78791027,89.6586515,61.9138965,33.83078723,27.63300046,28.4221642,69.6460361,9540.182181,6087.495994,2932.538222,441.6235008,8501.960547,5460.242962
0.199174407,96.9,4281217.529,1886449.785,496562.832,61079.946,1209468.755,1903385.67,143315.8126,82878.24667,25270.4227,3715.416339,73263.54185,78679.0887,29.87261105,22.76169998,19.64996146,16.43959665,16.50846689,24.1917605,89.91503223,62.0793078,33.88658415,27.67674003,28.4690407,69.83273863,89.71963063,61.95376802,33.84546148,27.64457288,28.43449244,69.69080075,9543.546933,6089.862959,2934.294941,441.8946624,8507.053593,5462.372796
0.2,97,4285635.71,1888396.586,497075.2807,61142.98,1210716.917,1905349.949,143364.9499,82909.60657,25285.54516,3717.693847,73307.38463,78707.21703,29.89319015,22.77657155,19.65847592,16.44648067,16.51562013,24.20807164,89.97608872,62.11922228,33.90125987,27.68831281,28.48137018,69.87754844,89.78058778,61.9936237,33.86012695,27.6561382,28.4468133,69.73554686,9546.90945,6092.228436,2936.050898,442.1657106,8512.144431,5464.501347
0.200823893,97.1,4290053.891,1890343.386,497587.7295,61206.014,1211965.079,1907314.227,143414.0539,82940.94631,25300.66108,3719.970404,73351.20842,78735.32732,29.91376211,22.79143741,19.66698529,16.45336047,16.52276908,24.22437668,90.03712325,62.15912092,33.91592682,27.6998785,28.49369228,69.92233972,89.84152298,62.03346356,33.87478366,27.66769643,28.45912679,69.78027447,9550.269738,6094.592428,2937.806095,442.4366457,8517.233065,5466.628619
0.200617284,97.2,4294472.072,1892290.187,498100.1782,61269.048,1213213.24,1909278.505,143463.1245,82972.26594,25315.77047,3722.246009,73395.01327,78763.41961,29.93432693,22.80629757,19.67548959,16.46023606,16.52991377,24.24067562,90.09813582,62.19900374,33.93058502,27.71143711,28.50600703,69.96711249,89.90243626,62.07328761,33.88943161,27.67924757,28.47143294,69.82498359,9553.6278,6096.954938,2939.560533,442.7074677,8522.319499,5468.754613
0.2004111,97.3,4298890.253,1894236.988,498612.627,61332.082,1214461.402,1911242.784,143512.162,83003.56549,25330.87332,3724.520666,73438.79919,78791.49392,29.95488462,22.82115204,19.68398881,16.46710745,16.5370542,24.25696847,90.15912649,62.23887077,33.94523448,27.72298865,28.51831444,70.01186679,89.96332766,62.11309589,33.90407083,27.69079165,28.48373174,69.86967426,9556.98364,6099.315967,2941.314213,442.9781769,8527.403736,5470.879331
0.200205339,97.4,4303308.434,1896183.788,499125.0757,61395.116,1215709.564,1913207.062,143561.1662,83034.84498,25345.96966,3726.794374,73482.56621,78819.55028,29.97543519,22.83600082,19.69248296,16.47397464,16.54419037,24.27325524,90.22009527,62.27872203,33.95987522,27.73453314,28.53061452,70.05660264,90.02419719,62.15288842,33.91870132,27.70232867,28.49602321,69.9143465,9560.337261,6101.675519,2943.067136,443.2487733,8532.485778,5473.002775
0.2,97.5,4307726.615,1898130.589,499637.5245,61458.15,1216957.726,1915171.34,143610.1374,83066.10447,25361.05949,3729.067137,73526.31437,78847.58873,29.99597866,22.85084393,19.70097206,16.48083763,16.55132229,24.28953594,90.28104219,62.31855753,33.97450724,27.74607057,28.54290729,70.10132007,90.0850449,62.1926652,33.9333231,27.71385864,28.50830737,69.95900033,9563.688668,6104.033595,2944.819303,443.5192573,8537.56563,5475.124948
0.199795082,97.6,4312144.797,1900077.389,500149.9732,61521.184,1218205.888,1917135.619,143659.0755,83097.34397,25376.14282,3731.338954,73570.04368,78875.60929,30.01651502,22.86568137,19.70945611,16.48769644,16.55844997,24.30581058,90.34196729,62.35837731,33.98913057,27.75760097,28.55519274,70.1460191,90.14587081,62.23242628,33.94793619,27.72538158,28.52058422,70.00363579,9567.037864,6106.390199,2946.570716,443.7896289,8542.643293,5477.245852
0.199590583,97.7,4316562.978,1902024.19,500662.4219,61584.218,1219454.049,1919099.897,143707.9805,83128.56352,25391.21967,3733.609827,73613.75418,78903.61199,30.0370443,22.88051314,19.71793512,16.49455108,16.56557341,24.32207916,90.40287059,62.39818138,34.00374521,27.76912434,28.5674709,70.19069975,90.20667494,62.27217167,33.96254059,27.73689749,28.53285378,70.04825289,9570.384853,6108.745333,2948.321375,444.0598882,8547.718772,5479.365488
0.199386503,97.8,4320981.159,1903970.991,501174.8707,61647.252,1220702.211,1921064.175,143756.8527,83159.76316,25406.29003,3735.879759,73657.4459,78931.59687,30.0575665,22.89533927,19.7264091,16.50140154,16.57269263,24.33834169,90.46375213,62.43796977,34.01835119,27.78064071,28.57974178,70.23536206,90.26745734,62.31190139,33.97713633,27.7484064,28.54511605,70.09285167,9573.729639,6111.098998,2950.071282,444.3300355,8552.79207,5481.483859
0.19918284,97.9,4325399.34,1905917.791,501687.3194,61710.286,1221950.373,1923028.453,143805.6919,83190.94291,25421.35392,3738.148749,73701.11885,78959.56396,30.07808163,22.91015974,19.73487805,16.50824784,16.57980763,24.35459819,90.52461193,62.4777425,34.03294851,27.79215007,28.59200538,70.28000604,90.32821803,62.35161546,33.99172341,27.7599083,28.55737106,70.13743214,9577.072225,6113.451199,2951.820438,444.600071,8557.863189,5483.600967
0.2,98,4329817.521,1907864.592,502199.7682,61773.32,1223198.535,1924992.732,143854.4983,83222.10282,25436.41135,3740.416799,73744.77308,78987.51327,30.0985897,22.92497458,19.74334199,16.51508998,16.58691842,24.37084866,90.58545002,62.51749958,34.04753718,27.80365244,28.60426173,70.32463173,90.38895704,62.39131391,34.00630186,27.77140321,28.56961881,70.18199433,9580.412615,6115.801936,2953.568843,444.8699947,8562.932134,5485.716814
0.200815494,98.1,4334235.702,1909811.393,502712.2169,61836.354,1224446.696,1926957.01,143903.2719,83253.24291,25451.46233,3742.683911,73788.40859,79015.44486,30.11909072,22.93978379,19.75180092,16.52192797,16.59402499,24.3870931,90.64626643,62.55724105,34.06211723,27.81514783,28.61651082,70.36923915,90.44967439,62.43099675,34.02087168,27.78289115,28.58185931,70.22653828,9583.750813,6118.151213,2955.316499,445.1398068,8567.998906,5487.831402
0.200610998,98.2,4338653.883,1911758.193,503224.6657,61899.388,1225694.858,1928921.288,143952.0129,83284.36322,25466.50686,3744.950087,73832.02543,79043.35874,30.13958469,22.95458738,19.76025485,16.52876182,16.60112737,24.40333153,90.7070612,62.59696692,34.07668867,27.82663626,28.62875268,70.41382832,90.51037012,62.47066402,34.03543288,27.79437212,28.59409257,70.271064,9587.086822,6120.499031,2957.063407,445.4095076,8573.06351,5489.944733
0.200406918,98.3,4343072.065,1913704.994,503737.1144,61962.422,1226943.02,1930885.567,144000.7211,83315.46377,25481.54497,3747.215326,73875.62362,79071.25494,30.16007164,22.96938536,19.76870378,16.53559153,16.60822555,24.41956395,90.76783435,62.63667721,34.09125151,27.83811773,28.64098732,70.45839927,90.57104427,62.51031573,34.04998549,27.80584614,28.60631862,70.31557152,9590.420647,6122.845394,2958.809568,445.6790971,8578.125947,5492.056809
0.200203252,98.4,4347490.246,1915651.794,504249.5631,62025.456,1228191.182,1932849.845,144049.3967,83346.54461,25496.57664,3749.479632,73919.20319,79099.13349,30.18055157,22.98417773,19.77714774,16.54241711,16.61531955,24.43579038,90.82858591,62.67637196,34.10580576,27.84959225,28.65321474,70.50295202,90.63169684,62.5499519,34.06452952,27.81731321,28.61853745,70.36006086,9593.75229,6125.190304,2960.554984,445.9485755,8583.186223,5494.167633
0.2,98.5,4351908.427,1917598.595,504762.0119,62088.49,1229439.343,1934814.123,144098.0398,83377.60577,25511.60191,3751.743004,73962.76416,79126.99443,30.20102448,22.9989645,19.78558672,16.54923856,16.62240936,24.45201081,90.88931591,62.71605116,34.12035145,27.86105984,28.66543497,70.5474866,90.69232788,62.58957255,34.07906497,27.82877335,28.63074908,70.40453205,9597.081756,6127.533762,2962.299654,446.217943,8588.244339,5496.277205
0.19979716,98.6,4356326.608,1919545.396,505274.4606,62151.524,1230687.505,1936778.402,144146.6504,83408.64728,25526.62077,3754.005445,74006.30655,79154.83778,30.22149039,23.01374568,19.79402073,16.5560559,16.62949501,24.46822527,90.95002438,62.75571486,34.13488857,27.87252051,28.677648,70.59200304,90.75293742,62.62917771,34.09359187,27.84022657,28.64295352,70.44898511,9600.409048,6129.875772,2964.04358,446.4871997,8593.300298,5498.38553
0.199594732,98.7,4360744.789,1921492.196,505786.9094,62214.558,1231935.667,1938742.68,144195.2285,83439.66916,25541.63323,3756.266956,74049.83041,79182.66357,30.2419493,23.02852127,19.80244978,16.56286913,16.63657648,24.48443375,91.01071134,62.79536307,34.14941715,27.88397427,28.68985385,70.63650136,90.81352548,62.6687674,34.10811023,27.85167288,28.65515079,70.49342008,9603.734171,6132.216336,2965.786764,446.7563458,8598.354105,5500.492607
0.199392713,98.8,4365162.97,1923438.997,506299.3581,62277.592,1233183.829,1940706.958,144243.7742,83470.67146,25556.63931,3758.527537,74093.33575,79210.47183,30.26240123,23.04329129,19.81087388,16.56967825,16.6436538,24.50063626,91.07137684,62.83499582,34.16393719,27.89542113,28.70205254,70.68098158,90.8740921,62.70834164,34.12262006,27.86311229,28.66734089,70.53783696,9607.057126,6134.555456,2967.529207,447.0253815,8603.405761,5502.59844
0.199191102,98.9,4369581.151,1925385.797,506811.8069,62340.626,1234431.991,1942671.236,144292.2876,83501.6542,25571.639,3760.787191,74136.82259,79238.26259,30.28284619,23.05805574,19.81929304,16.57648328,16.65072696,24.51683281,91.13202089,62.87461312,34.17844872,27.9068611,28.71424407,70.72544373,90.93463729,62.74790044,34.13712137,27.87454481,28.67952383,70.5822358,9610.377919,6136.893135,2969.270908,447.2943069,8608.45527,5504.70303
0.2,99,4373999.333,1927332.598,507324.2556,62403.66,1235680.152,1944635.515,144340.7687,83532.61743,25586.63233,3763.045919,74180.29098,79266.03588,30.30328418,23.07281464,19.82770726,16.58328422,16.65779597,24.53302342,91.19264352,62.91421499,34.19295175,27.9182942,28.72642846,70.76988783,90.9951611,62.78744384,34.15161418,27.88597046,28.69169964,70.62661661,9613.696552,6139.229375,2971.01187,447.5631221,8613.502636,5506.80638
0.200807265,99.1,4378417.514,1929279.399,507836.7043,62466.694,1236928.314,1946599.793,144389.2176,83563.56116,25601.6193,3765.303722,74223.74092,79293.79173,30.32371521,23.08756798,19.83611655,16.59008107,16.66486085,24.54920809,91.25324476,62.95380146,34.20744629,27.92972042,28.73860571,70.81431391,91.05566354,62.82697185,34.1660985,27.89738924,28.70386831,70.67097942,9617.01303,6141.564178,2972.752094,447.8318273,8618.54786,5508.908491
0.200604839,99.2,4382835.695,1931226.199,508349.1531,62529.728,1238176.476,1948564.071,144437.6343,83594.48543,25616.59992,3767.560601,74267.17246,79321.53016,30.3441393,23.10231577,19.84452092,16.59687385,16.67192159,24.56538682,91.31382465,62.99337254,34.22193235,27.9411398,28.75077585,70.858722,91.11614465,62.86648449,34.18057435,27.90880116,28.71602986,70.71532425,9620.327356,6143.897546,2974.491581,448.1004227,8623.590947,5511.009366
0.20040282,99.3,4387253.876,1933173,508861.6018,62592.762,1239424.638,1950528.35,144486.0189,83625.39028,25631.5742,3769.816557,74310.58561,79349.25122,30.36455645,23.11705803,19.85292038,16.60366255,16.6789782,24.58155962,91.37438321,63.03292827,34.23640995,27.95255232,28.76293887,70.90311211,91.17660446,62.90598179,34.19504173,27.92020625,28.72818431,70.75965113,9623.639533,6146.229483,2976.230331,448.3689085,8628.631899,5513.109006
0.200201207,99.4,4391672.057,1935119.8,509374.0506,62655.796,1240672.799,1952492.628,144534.3714,83656.27573,25646.54215,3772.071593,74353.9804,79376.95491,30.38496667,23.13179476,19.86131493,16.61044719,16.6860307,24.59772651,91.43492047,63.07246866,34.2508791,27.96395802,28.77509479,70.94748427,91.23704299,62.94546377,34.20950067,27.9316045,28.74033165,70.80396008,9626.949566,6148.55999,2977.968346,448.6372847,8633.67072,5515.207414
0.2,99.5,4396090.238,1937066.601,509886.4993,62718.83,1241920.961,1954456.906,144582.6919,83687.14183,25661.50377,3774.325709,74397.35686,79404.64128,30.40536998,23.14652596,19.86970459,16.61722778,16.69307908,24.61388748,91.49543645,63.11199372,34.26533981,27.97535689,28.78724363,70.99183852,91.29746028,62.98493044,34.22395117,27.94299593,28.75247192,70.84825113,9630.257457,6150.889069,2979.705626,448.9055516,8638.707411,5517.304591
0.199799197,99.6,4400508.419,1939013.402,510398.9481,62781.864,1243169.123,1956421.185,144630.9804,83717.98859,25676.45908,3776.578906,74440.71502,79432.31036,30.42576637,23.16125165,19.87808936,16.62400431,16.70012335,24.63004256,91.55593119,63.1515035,34.2797921,27.98674895,28.79938539,71.03617486,91.35785634,63.02438184,34.23839326,27.95438055,28.7646051,70.8925243,9633.563211,6153.216724,2981.442174,449.1737092,8643.741978,5519.40054
0.199598796,99.7,4404926.601,1940960.202,510911.3968,62844.898,1244417.285,1958385.463,144679.237,83748.81605,25691.40808,3778.831186,74484.05489,79459.96216,30.44615586,23.17597184,19.88646925,16.63077679,16.70716352,24.64619174,91.61640472,63.19099799,34.29423598,27.99813421,28.81152009,71.08049333,91.41823122,63.06381797,34.25282693,27.96575837,28.77673122,70.93677961,9636.86683,6155.542956,2983.177989,449.4417578,8648.774421,5521.495262
0.199398798,99.8,4409344.782,1942907.003,511423.8455,62907.932,1245665.446,1960349.741,144727.4618,83779.62425,25706.35079,3781.08255,74527.37651,79487.59672,30.46653846,23.19068652,19.89484426,16.63754524,16.7141996,24.66233503,91.67685705,63.23047723,34.30867146,28.00951268,28.82364773,71.12479395,91.47858494,63.10323886,34.26725221,27.9771294,28.7888503,70.9810171,9640.168319,6157.867767,2984.913073,449.7096975,8653.804745,5523.58876
0.199199199,99.9,4413762.963,1944853.803,511936.2943,62970.966,1246913.608,1962314.019,144775.6548,83810.4132,25721.28721,3783.333,74570.67991,79515.21407,30.48691418,23.20539571,19.90321441,16.64430966,16.72123159,24.67847245,91.73728823,63.26994123,34.32309856,28.02088437,28.83576833,71.16907674,91.53891752,63.14264453,34.28166911,27.98849365,28.80096232,71.02523678,9643.46768,6160.19116,2986.647427,449.9775285,8658.832953,5525.681035
0.2,100,4418181.144,1946800.604,512448.743,63034,1248161.77,1964278.298,144823.816,83841.18296,25736.21735,3785.582537,74613.9651,79542.81423,30.50728302,23.22009942,19.9115797,16.65107005,16.72825949,24.69460399,91.79769828,63.30939002,34.3375173,28.03224929,28.8478819,71.21334173,91.59922899,63.182035,34.29607764,27.99985114,28.81306732,71.06943867,9646.764918,6162.513138,2988.381052,450.2452509,8663.859047,5527.77209
0.200799201,100.1,4422599.325,1948747.405,512961.1918,63097.034,1249409.932,1966242.576,144871.9456,83871.93354,25751.14123,3787.831161,74657.23212,79570.39724,30.527645,23.23479765,19.91994014,16.65782642,16.73528333,24.71072967,91.85808722,63.34882361,34.35192767,28.04360745,28.85998845,71.25758894,91.65951939,63.2214103,34.31047782,28.01120187,28.8251653,71.11362281,9650.060036,6164.833702,2990.11395,450.5128648,8668.88303,5529.861926
0.200598802,100.2,4427017.506,1950694.205,513473.6405,63160.068,1250658.094,1968206.854,144920.0435,83902.66498,25766.05884,3790.078875,74700.48098,79597.96313,30.54800012,23.24949041,19.92829574,16.66457878,16.74230309,24.72684949,91.91845509,63.38824204,34.3663297,28.05495887,28.87208799,71.30181841,91.71978874,63.26077044,34.32486966,28.02254585,28.83725628,71.15778922,9653.353038,6167.152855,2991.84612,450.7803704,8673.904906,5531.950545
0.200398804,100.3,4431435.687,1952641.006,513986.0893,63223.102,1251906.255,1970171.133,144968.1098,83933.37731,25780.9702,3792.325679,74743.71172,79625.51191,30.5683484,23.26417771,19.9366465,16.67132714,16.74931879,24.74296347,91.97880191,63.42764531,34.38072341,28.06630356,28.88418053,71.34603014,91.78003707,63.30011545,34.33925317,28.0338831,28.84934025,71.20193791,9656.643926,6169.470599,2993.577564,451.047768,8678.924678,5534.03795
0.200199203,100.4,4435853.869,1954587.806,514498.538,63286.136,1253154.417,1972135.411,145016.1446,83964.07056,25795.87532,3794.571575,74786.92437,79653.04362,30.58868984,23.27885956,19.94499243,16.67807149,16.75633044,24.75907161,92.03912771,63.46703345,34.39510879,28.07764151,28.89626608,71.39022416,91.8402644,63.33944534,34.35362836,28.04521363,28.86141724,71.24606892,9659.932705,6171.786936,2995.308284,451.3150575,8683.942347,5536.124142
